regionName,scientificName,decimalLatitude,decimalLongitude,country,eventDate,kingdom,phylum,class,order,family,genus,species,datasetName
West Bengal (Bay of Bengal),"Melanitis leda Linnaeus, 1758",23.119522,86.104467,India,2025-01-21T08:12:01,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melanitis,Melanitis leda,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Agriocnemis kalinga Nair & Subramanian, 2014",22.423063,88.38765,India,2025-01-22T09:52:17,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Agriocnemis,Agriocnemis kalinga,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Falco peregrinus Tunstall, 1771",22.123736,88.846187,India,2025-01-18T13:13,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco peregrinus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Leptoptilos javanicus (Horsfield, 1821)",22.025281,88.905359,India,2025-01-19T08:04,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,Leptoptilos javanicus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Halcyon pileata (Boddaert, 1783)",22.123736,88.846187,India,2025-01-16T08:19,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon pileata,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Streptopelia decaocto (Frivaldszky, 1838)",22.123736,88.846187,India,2025-01-16T15:54,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia decaocto,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Lanius cristatus Linnaeus, 1758",22.123736,88.846187,India,2025-01-17T13:48,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,Lanius cristatus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Dendrocygna javanica (Horsfield, 1821)",22.123736,88.846187,India,2025-01-17T09:37,Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,Dendrocygna javanica,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Euphorbia lactea Haw.,22.123736,88.846187,India,2025-01-17T15:45,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia lactea,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Axis axis (Erxleben, 1777)",22.123736,88.846187,India,2025-01-19T07:47,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Axis,Axis axis,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Calotes versicolor (Daudin, 1802)",23.282374,86.118012,India,2025-01-22T15:31:04,Animalia,Chordata,Squamata,,Agamidae,Calotes,Calotes versicolor,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Boleophthalmus boddarti (Pallas, 1770)",22.123736,88.846187,India,2025-01-19T08:22,Animalia,Chordata,,Perciformes,Gobiidae,Boleophthalmus,Boleophthalmus boddarti,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Ardea alba Linnaeus, 1758",22.123736,88.846187,India,2025-01-16T08:44,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea alba,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Excoecaria agallocha L.,22.123736,88.846187,India,2025-01-19T08:44,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Excoecaria,Excoecaria agallocha,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Arhopala atrax (Hewitson, 1862)",23.119522,86.104467,India,2025-01-21T08:52:23,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Arhopala,Arhopala atrax,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Felis chaus Schreber, 1777",22.123736,88.846187,India,2025-01-16T07:15,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis chaus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Cosmos bipinnatus Cav.,22.123736,88.846187,India,2025-01-17T13:47,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cosmos,Cosmos bipinnatus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Actitis hypoleucos (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-18T06:54,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,Actitis hypoleucos,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Cinnyris asiaticus (Latham, 1790)",22.123736,88.846187,India,2025-01-16T13:10,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris,Cinnyris asiaticus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Ipomoea batatas (L.) Lam.,22.123736,88.846187,India,2025-01-17T14:57,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea batatas,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Icthyophaga leucogaster (J.F.Gmelin, 1788)",22.123736,88.846187,India,2025-01-18T10:28,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,Haliaeetus leucogaster,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Microcarbo niger (Vieillot, 1817)",22.474452,88.300995,India,2025-01-22T15:37:59,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Microcarbo,Microcarbo niger,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Leucauge decorata (Blackwall, 1864)",22.423063,88.389213,India,2025-01-22T09:21:50,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,Leucauge decorata,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Vanellus cinereus (Blyth, 1842)",22.123736,88.846187,India,2025-01-17T08:48,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus cinereus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Felis catus Linnaeus, 1758",22.123736,88.846187,India,2025-01-17T16:35,Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,Felis catus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Alcedo atthis (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-16T08:44,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Datura metel L.,22.123736,88.846187,India,2025-01-17T16:55,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,Datura metel,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Dicrurus aeneus Vieillot, 1817",22.123736,88.846187,India,2025-01-19T09:21,Animalia,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,Dicrurus aeneus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Gallus gallus (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-18T07:12,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Macaca mulatta (Zimmermann, 1780)",22.123736,88.846187,India,2025-01-16T08:22,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca mulatta,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Ardea purpurea Linnaeus, 1766",22.123736,88.846187,India,2025-01-16T14:28,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea purpurea,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Halcyon smyrnensis (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-17T09:00,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon smyrnensis,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Euphorbia tithymaloides L.,22.123736,88.846187,India,2025-01-17T16:49,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia tithymaloides,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Gallus gallus (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-19T16:38,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Threskiornis melanocephalus (Latham, 1790)",22.123736,88.846187,India,2025-01-17T09:03,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Threskiornis,Threskiornis melanocephalus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Todiramphus chloris (Boddaert, 1783)",22.123736,88.846187,India,2025-01-16T14:34,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Todiramphus,Todiramphus chloris,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Butorides striata (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-16T09:28,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,Butorides striata,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Haliastur indus (Boddaert, 1783)",22.123736,88.846187,India,2025-01-16T11:27,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliastur,Haliastur indus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Axis axis (Erxleben, 1777)",22.123736,88.846187,India,2025-01-18T12:55,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Axis,Axis axis,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Treron phoenicopterus (Latham, 1790)",22.513958,88.361025,India,2025-01-15T10:22,Animalia,Chordata,Aves,Columbiformes,Columbidae,Treron,Treron phoenicopterus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Ipomoea carnea Jacq.,22.123736,88.846187,India,2025-01-17T16:04,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,Ipomoea carnea,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Boleophthalmus boddarti (Pallas, 1770)",22.123736,88.846187,India,2025-01-19T08:22,Animalia,Chordata,,Perciformes,Gobiidae,Boleophthalmus,Boleophthalmus boddarti,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Ceryle rudis (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-17T15:57,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceryle,Ceryle rudis,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Pelargopsis amauroptera (J.T.Pearson, 1841)",22.064721,88.800188,India,2025-01-18T16:27,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Pelargopsis,Pelargopsis amauroptera,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Luffa aegyptiaca Mill.,22.123736,88.846187,India,2025-01-17T15:01,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Luffa,Luffa aegyptiaca,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Moduza procris,23.292737,87.415165,India,2025-01-20T10:54,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Moduza procris,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Butorides striata (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-18T06:58,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Butorides,Butorides striata,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Spilornis cheela (Latham, 1790)",22.123736,88.846187,India,2025-01-16T10:38,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Spilornis,Spilornis cheela,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Haliastur indus (Boddaert, 1783)",22.123736,88.846187,India,2025-01-18T09:30,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliastur,Haliastur indus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Amata cyssea Stoll, 1782",22.422945,88.388542,India,2025-01-22T09:40:35,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Amata,Amata cyssea,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Dicrurus aeneus Vieillot, 1817",22.123736,88.846187,India,2025-01-16T14:28,Animalia,Chordata,Aves,Passeriformes,Dicruridae,Dicrurus,Dicrurus aeneus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Alcedo atthis (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-17T16:42,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,Alcedo atthis,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Halcyon pileata (Boddaert, 1783)",22.123736,88.846187,India,2025-01-19T08:41,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon pileata,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Argya striata (Dumont, 1823)",22.513958,88.361025,India,2025-01-15T09:46,Animalia,Chordata,Aves,Passeriformes,Leiothrichidae,Turdoides,Turdoides striata,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Pandion haliaetus (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-19T09:29,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,Pandion haliaetus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Phintella vittata (C.L.Koch, 1846)",22.422945,88.388542,India,2025-01-22T09:28:04,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phintella,Phintella vittata,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Leptoptilos javanicus (Horsfield, 1821)",22.137803,88.871311,India,2025-01-19T08:05,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,Leptoptilos javanicus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Numenius arquata (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-18T09:55,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,Numenius arquata,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Dendrocitta vagabunda (Latham, 1790)",22.123736,88.846187,India,2025-01-19T07:08,Animalia,Chordata,Aves,Passeriformes,Corvidae,Dendrocitta,Dendrocitta vagabunda,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Abutilon indicum (L.) Sweet,22.123736,88.846187,India,2025-01-17T16:55,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Abutilon,Abutilon indicum,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Gallus gallus murghi Robinson & Kloss, 1920",22.123736,88.846187,India,2025-01-18T10:45,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Tringa totanus (Linnaeus, 1758)",22.123736,88.846187,India,2025-01-19T09:31,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,Tringa totanus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Amblypodia anita Hewitson, 1862",23.130301,86.088972,India,2025-01-21T16:07:39,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Amblypodia,Amblypodia anita,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Leptoptilos javanicus (Horsfield, 1821)",22.153176,88.857601,India,2025-01-16T16:41,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,Leptoptilos javanicus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Ardea alba Linnaeus, 1758",22.123736,88.846187,India,2025-01-18T07:14,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea alba,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Melanitis leda Linnaeus, 1758",23.119522,86.104467,India,2025-01-21T08:35:08,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melanitis,Melanitis leda,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Ardea alba Linnaeus, 1758",22.123736,88.846187,India,2025-01-16T14:31,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,Ardea alba,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Merops philippinus Linnaeus, 1767",22.123736,88.846187,India,2025-01-17T12:56,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops philippinus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Pseudagrion microcephalum (Rambur, 1842)",22.513958,88.361025,India,2025-01-15T09:26,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Pseudagrion,Pseudagrion microcephalum,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Treron phoenicopterus (Latham, 1790)",22.123736,88.846187,India,2025-01-17T14:54,Animalia,Chordata,Aves,Columbiformes,Columbidae,Treron,Treron phoenicopterus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Moduza procris,21.758147,88.222121,India,2025-01-21T19:52,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Moduza procris,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Polypedates maculatus (Gray, 1830)",23.259563,86.233188,India,2025-01-23T18:14:28,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates maculatus,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Junonia atlites (Linnaeus, 1763)",23.130301,86.088972,India,2025-01-22T08:40:16,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia atlites,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Castalius rosimon (Fabricius, 1775)",23.282214,86.118958,India,2025-01-22T15:37:09,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Castalius,Castalius rosimon,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Fowlea piscator (Schneider, 1799)",22.554747,88.424003,India,2025-01-23T07:16:19,Animalia,Chordata,Squamata,,Colubridae,Fowlea,Fowlea piscator,iNaturalist research-grade observations
West Bengal (Bay of Bengal),Leonotis nepetifolia (L.) R.Br.,23.130301,86.088972,India,2025-01-22T09:45,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Leonotis,Leonotis nepetifolia,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Apis cerana Fabricius, 1793",23.092445,87.639869,India,2025-01-10T12:58:17,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis cerana,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Phintella vittata (C.L.Koch, 1846)",22.423063,88.389213,India,2025-01-22T09:19:46,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phintella,Phintella vittata,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Ceriagrion coromandelianum (Fabricius, 1798)",22.423437,88.387672,India,2025-01-22T09:21,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ceriagrion,Ceriagrion coromandelianum,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Ardeola grayii (Sykes, 1832)",22.556372,88.418372,India,2025-01-23T06:53:14,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardeola,Ardeola grayii,iNaturalist research-grade observations
West Bengal (Bay of Bengal),"Micraspis Chevrolat, 1837",22.508495,88.348045,India,2025-01-25T13:26:23,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Micraspis,,iNaturalist research-grade observations
Goa (Arabian Sea),"Castalius rosimon (Fabricius, 1775)",15.289457,73.980386,India,2025-01-07T10:12:18,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Castalius,Castalius rosimon,iNaturalist research-grade observations
Goa (Arabian Sea),"Telamonia dimidiata (Simon, 1899)",15.722169,73.978969,India,2025-01-06T09:42:33,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Telamonia,Telamonia dimidiata,iNaturalist research-grade observations
Goa (Arabian Sea),"Trithemis festiva (Rambur, 1842)",15.727689,73.971988,India,2025-01-07T12:33:54,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Trithemis,Trithemis festiva,iNaturalist research-grade observations
Goa (Arabian Sea),"Aplocheilus lineatus (Valenciennes, 1846)",15.727658,73.971945,India,2025-01-07T12:39:46,Animalia,Chordata,,Cyprinodontiformes,Aplocheilidae,Aplocheilus,Aplocheilus lineatus,iNaturalist research-grade observations
Goa (Arabian Sea),"Perna viridis (Linnaeus, 1758)",15.112325,73.935142,India,2025-01-01T17:45:01,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna viridis,iNaturalist research-grade observations
